1782156616821,60.1953793,11.0900816,20.238,0.28,0,14,авто/велосипед — пауза
1782156618821,60.1953863,11.0901083,24.149,0.42,0,14,авто/велосипед — пауза
1782156620822,60.1953925,11.0901496,21.598,0.45999998,0,14,авто/велосипед — пауза
1782156624821,60.195383,11.0901274,15.306,1.5899999,0,14,авто/велосипед — пауза
1782156626821,60.1954224,11.090232,37.755,0.58,0,14,авто/велосипед — пауза
1782156628695,60.1954224,11.090232,135.148,-1.0,0,14,авто/велосипед — пауза
1782156633822,60.1953952,11.0901671,26.531,0.82,0,14,авто/велосипед — пауза
1782156635821,60.195427,11.0902199,27.041,0.83,0,14,авто/велосипед — пауза
1782156637821,60.1954481,11.0902973,26.531,0.64,0,14,авто/велосипед — пауза
1782156639822,60.1954639,11.0902679,28.317,0.59999996,0,14,авто/велосипед — пауза
1782156641821,60.1954568,11.0902629,30.952,0.11,0,14,авто/велосипед — пауза
1782156643822,60.1954518,11.0902584,34.013,1.1999999,0,14,авто/велосипед — пауза
1782156645822,60.1954347,11.0902503,30.272,0.06,0,14,авто/велосипед — пауза
1782156647821,60.1954307,11.0902407,24.149,0.47,0,14,авто/велосипед — пауза
1782156649822,60.1954231,11.0902317,21.598,0.44,0,14,авто/велосипед — пауза
1782156651822,60.1954176,11.0902215,20.28,0.0,0,14,авто/велосипед — пауза
1782156653814,60.1954099,11.0901995,27.839,-1.0,0,14,авто/велосипед — пауза
1782156655821,60.1954081,11.0901957,22.873,0.03,0,14,авто/велосипед — пауза
1782156658062,60.1954145,11.0902127,21.501,0.099742614,0,14,авто/велосипед — пауза
1782156660045,60.195424,11.0902168,12.865,0.40635657,0,14,авто/велосипед — пауза
1782156662094,60.1954227,11.0902065,12.605,0.48672986,0,14,авто/велосипед — пауза
1782156665821,60.1954375,11.0902681,19.433,0.88,0,14,авто/велосипед — пауза
1782156667822,60.195444,11.0903016,29.336,1.51,0,14,авто/велосипед — пауза
1782156670821,60.195446,11.0903548,48.129,0.48,0,14,авто/велосипед — пауза
1782156678822,60.1954469,11.0903413,49.49,0.78,0,14,авто/велосипед — пауза
1782156681821,60.1954544,11.0902626,55.442,1.3199999,0,14,авто/велосипед — пауза
1782156683822,60.1954798,11.0902542,53.444,0.52,0,14,авто/велосипед — пауза
1782156685821,60.1954728,11.0902307,49.319,0.69,0,14,авто/велосипед — пауза
1782156687821,60.1954702,11.0902331,38.775,0.52,0,14,авто/велосипед — пауза
1782156689822,60.1954743,11.0902352,38.435,0.26,0,14,авто/велосипед — пауза
1782156691822,60.1954743,11.0902746,37.415,0.48,0,14,авто/велосипед — пауза
1782156693822,60.1954677,11.0902368,34.183,2.78,0,14,авто/велосипед — пауза
1782156695821,60.1954356,11.0901672,28.231,0.95,0,14,авто/велосипед — пауза
1782156697822,60.1954464,11.0901714,22.108,0.35,0,14,авто/велосипед — пауза
1782156699821,60.1954556,11.0902381,23.299,0.41,0,14,авто/велосипед — пауза
1782156701821,60.1954575,11.0902794,18.367,0.099999994,0,14,авто/велосипед — пауза
1782156703821,60.1954866,11.0902796,17.177,0.85999995,0,14,авто/велосипед — пауза
1782156705822,60.1955066,11.0902862,10.044,1.27,0,14,авто/велосипед — пауза
1782156707821,60.1955154,11.090328,6.855,1.3,0,14,авто/велосипед — пауза
1782156709821,60.1955203,11.0903793,1.02,1.3299999,0,14,авто/велосипед — пауза
1782156711821,60.1955391,11.0904196,1.02,1.2099999,0,14,авто/велосипед — пауза
1782156713821,60.1955491,11.0904584,1.02,1.11,0,14,авто/велосипед — пауза
1782156715821,60.1955567,11.0905031,1.02,1.4599999,0,14,авто/велосипед — пауза
1782156717821,60.1955622,11.0905531,1.02,1.36,0,14,авто/велосипед — пауза
1782156719821,60.195565,11.0906031,7.368,1.4399999,0,14,авто/велосипед — пауза
1782156721821,60.1955624,11.0906661,7.24,1.4499999,0,14,авто/велосипед — пауза
1782156723641,60.1955749,11.0907052,1.513,1.291926,0,14,підтвердження ходьби…
1782156725875,60.1955745,11.0907609,2.703,1.3120803,0,14,підтвердження ходьби…
1782156727961,60.1955714,11.0908073,3.012,1.2755618,0,14,ok
1782156729874,60.1955657,11.0908496,3.003,1.2725146,0,14,ok
1782156731781,60.1955601,11.0908876,3.006,1.2565575,0,14,ok
1782156733967,60.1955495,11.0909366,3.234,1.1909193,0,14,ok
1782156735884,60.1955362,11.0909699,3.664,1.0481961,0,14,ok
1782156737944,60.1955279,11.0910074,4.452,1.020642,0,14,ok
1782156739865,60.1955304,11.0910441,4.984,1.033993,0,14,ok
1782156741932,60.195546,11.0910761,5.57,0.9897946,0,14,ok
1782156743942,60.19556,11.0910973,5.971,0.8463299,0,14,ok
1782156745953,60.1955615,11.0911277,6.12,0.89962304,0,14,ok
1782156747963,60.1955565,11.0911565,6.213,0.89321417,0,14,ok
1782156749873,60.1955451,11.0911881,6.503,0.99513274,0,14,ok
1782156751882,60.1955365,11.0912247,6.803,1.037646,0,14,ok
1782156753784,60.1955267,11.0912633,6.964,1.0978243,0,14,ok
1782156755903,60.1955175,11.0913075,7.235,1.1332421,0,14,ok
1782156757924,60.195511,11.0913539,7.512,1.1751724,0,14,ok
1782156759924,60.1955012,11.0913943,7.784,1.1882071,0,14,ok
1782156761933,60.1954947,11.0914303,7.945,1.1218785,0,14,ok
1782156763905,60.1954882,11.0914638,7.927,1.0698789,0,14,ok
1782156765743,60.195483,11.0914949,7.847,1.0796494,0,14,ok
1782156767544,60.1954751,11.0915241,7.747,1.0894846,0,14,ok
1782156769362,60.1954682,11.0915586,7.603,1.105907,0,14,ok
1782156771162,60.1954637,11.0915939,7.634,1.0819863,0,14,ok
1782156772983,60.195462,11.0916306,7.883,1.0557989,0,14,ok
1782156775323,60.1954661,11.0916755,8.098,1.1035885,0,14,ok
1782156777512,60.1954673,11.0917209,8.219,1.1537877,0,14,ok
1782156779343,60.1954698,11.0917631,8.148,1.2192818,0,14,ok
1782156781162,60.1954692,11.0918063,8.066,1.2259991,0,14,ok
1782156783445,60.1954708,11.0918605,8.061,1.2317666,0,14,ok
1782156785707,60.1954906,11.0919012,7.745,1.2463286,0,14,ok
1782156787965,60.1955188,11.0919137,7.172,1.2162514,0,14,ok
1782156789875,60.195541,11.0919256,7.083,1.166836,0,14,ok
1782156791886,60.1955595,11.0919385,7.423,0.94917774,0,14,ok
1782156793895,60.1955705,11.0919459,8.005,0.79261583,0,14,ok
1782156795905,60.1955717,11.091962,8.23,0.7468711,0,14,ok
1782156797916,60.1955623,11.0919893,8.31,0.83757657,0,14,ok
1782156799925,60.1955322,11.0919701,7.134,0.9433277,0,14,ok
1782156801935,60.195529,11.091994,6.53,0.7062661,0,14,ok
1782156803945,60.1955305,11.0919857,5.859,0.22179508,0,14,ok
1782156805855,60.1955337,11.0919731,5.305,0.08639376,0,14,ok
1782156807966,60.1955339,11.0919722,5.148,0.10806855,0,14,ok
1782156809875,60.1955344,11.0919715,5.225,0.07715985,0,14,ok
1782156811885,60.195535,11.0919716,5.653,0.07459532,0,14,ok
1782156813896,60.1955341,11.0919701,5.828,0.06499302,0,14,ok
1782156815906,60.1955334,11.0919691,5.95,0.058077533,0,14,ok
1782156817899,60.1955329,11.0919698,6.25,0.08661853,0,14,ok
1782156821304,60.1955334,11.0919755,6.784,0.17439634,0,14,ok
1782156825856,60.1955377,11.091986,7.265,0.1758992,0,14,ok
1782156827866,60.1955369,11.0920072,7.697,0.2812748,0,14,ok
1782156829875,60.1955351,11.0920161,8.022,0.5921058,0,14,ok
1782156831886,60.1955312,11.0920275,8.793,0.59018576,0,14,ok
1782156833897,60.1955276,11.0920359,10.871,0.69701916,0,14,ok
1782156835907,60.1955212,11.092062,13.074,1.2500566,0,14,ok
1782156837916,60.1955159,11.0920911,17.175,0.99458903,0,14,ok
1782156839826,60.1955144,11.0920821,19.34,0.7121208,0,14,ok
1782156841936,60.1955145,11.092096,18.752,0.6057664,0,14,ok
1782156843946,60.195513,11.0921116,18.667,0.850718,0,14,ok
1782156845957,60.1955172,11.0921244,20.82,0.8549968,0,14,ok
1782156847898,60.1955313,11.0921683,20.094,0.8329515,0,14,ok
1782156849876,60.1955455,11.0922629,18.863,1.0159017,0,14,ok
1782156851986,60.1954988,11.0923858,14.12,1.008547,0,14,ok
1782156853938,60.1954799,11.0924538,8.2,1.06274,0,14,ok
1782156855906,60.1954736,11.0925195,5.857,1.0275307,0,14,ok
1782156857916,60.1954646,11.0925598,5.143,0.89404637,0,14,ok
1782156859798,60.1954605,11.0926028,4.455,0.9513032,0,14,ok
1782156861937,60.1954636,11.0926661,4.216,1.1991401,0,14,ok
1782156863947,60.1954625,11.0927264,4.377,1.365289,0,14,ok
1782156865956,60.1954567,11.0927842,4.776,1.4269148,0,14,ok
1782156867967,60.1954519,11.0928393,5.442,1.4460074,0,14,ok
1782156869876,60.1954495,11.0928936,6.243,1.4470476,0,14,ok
1782156871859,60.1954484,11.0929498,7.022,1.4232016,0,14,ok
1782156873939,60.1954496,11.0930114,7.852,1.4409002,0,14,ok
1782156875906,60.1954756,11.0930554,8.352,1.4521382,0,14,ok
1782156877916,60.1954875,11.093072,8.764,1.4380603,0,14,ok
1782156880261,60.1955043,11.093111,10.3,1.4133712,0,14,ok
1782156882441,60.1955059,11.0931607,13.195,1.4248171,0,14,ok
1782156884542,60.1955071,11.0932204,16.463,1.4374168,0,14,ok
1782156886651,60.1955085,11.0932818,17.933,1.4542227,0,14,ok
1782156888774,60.1954887,11.0933615,17.774,1.4598719,0,14,ok
1782156890893,60.1954825,11.0934283,17.206,1.4653986,0,14,ok
1782156893014,60.1954853,11.0934903,17.367,1.4610581,0,14,ok
1782156895134,60.1954524,11.0935616,17.982,1.4465473,0,14,ok
1782156897256,60.1954135,11.0936268,16.108,1.4598172,0,14,ok
1782156899375,60.1954001,11.0936907,12.491,1.4670812,0,14,ok
1782156901460,60.1953975,11.0937554,13.314,1.4728279,0,14,ok
1782156903563,60.1953916,11.0938301,13.612,1.4640841,0,14,ok
1782156905657,60.1953935,11.0938927,13.837,1.4480345,0,14,ok
1782156907708,60.1953957,11.0939515,14.722,1.4818798,0,14,ok
1782156909789,60.1953631,11.094013,14.883,1.4629784,0,14,ok
1782156911872,60.1953455,11.0940724,13.947,1.457163,0,14,ok
1782156913989,60.1953386,11.0941322,12.881,1.4884906,0,14,ok
1782156916050,60.1953265,11.0941924,13.584,1.4903375,0,14,ok
1782156918167,60.1953158,11.094254,13.541,1.4787073,0,14,ok
1782156920229,60.1953113,11.0943131,13.568,1.4712348,0,14,ok
1782156922289,60.1953088,11.0943728,14.584,1.4861062,0,14,ok
1782156924350,60.1952778,11.094415,14.352,1.4816527,0,14,ok
1782156926409,60.1952668,11.0944694,13.776,1.4900767,0,14,ok
1782156928491,60.1952599,11.0945281,13.779,1.4902718,0,14,ok
1782156930651,60.1952439,11.0945721,13.875,1.5096778,0,14,ok
1782156932611,60.1952213,11.0946103,13.413,1.4972181,0,14,ok
1782156934651,60.1952108,11.0946633,13.046,1.5082284,0,14,ok
1782156936713,60.1952101,11.0947251,13.896,1.496266,0,14,ok
1782156938792,60.1951957,11.0947591,14.924,1.3934925,0,14,ok
1782156940792,60.1951781,11.0947965,16.921,1.4947631,0,14,ok
1782156942831,60.1951697,11.0948505,20.971,1.534309,0,14,ok
1782156945015,60.1951494,11.09491,20.216,1.4466133,0,14,ok
1782156950478,60.1951254,11.0950248,18.499,1.017872,0,14,ok
1782156953696,60.1951138,11.095083,14.702,1.1039821,0,14,ok
1782156956006,60.1951097,11.0951347,13.001,1.0964993,0,14,ok
1782156957917,60.1951104,11.0951851,14.414,1.1491812,0,14,ok
1782156959902,60.1951084,11.0952165,14.314,1.1523238,0,14,ok
1782156961959,60.195109,11.0952638,14.239,1.228661,0,14,ok
1782156963996,60.1951077,11.0953132,14.794,1.2814802,0,14,ok
1782156965965,60.1950835,11.0953418,15.42,1.2282567,0,14,ok
1782156968059,60.1950667,11.0953799,15.88,1.1868439,0,14,ok
1782156970015,60.1950554,11.0954196,16.233,1.2223247,0,14,ok
1782156972008,60.1950496,11.0954787,16.69,1.2137388,0,14,ok
1782156974105,60.1950438,11.0955466,16.139,1.2156277,0,14,ok
1782156976000,60.1950332,11.0955916,15.667,1.2444382,0,14,ok
1782156978025,60.1950184,11.095632,16.065,1.2269385,0,14,ok
1782156980039,60.195008,11.0956953,15.397,1.237489,0,14,ok
1782156981902,60.1949971,11.0957375,14.405,1.2078665,0,14,ok
1782156983991,60.194985,11.0957811,13.488,1.2699867,0,14,ok
1782156986026,60.194991,11.0958403,13.836,1.3945304,0,14,ok
1782156988029,60.194998,11.0959019,13.644,1.433838,0,14,ok
1782156989991,60.1949965,11.0959506,13.569,1.3243169,0,14,ok
1782156991995,60.1950023,11.0959954,14.171,1.24918,0,14,ok
1782156994005,60.1950036,11.0960516,14.173,1.2034245,0,14,ok
1782156996046,60.1950036,11.0961011,13.885,1.2336051,0,14,ok
1782156998089,60.1950072,11.0961505,13.747,1.244582,0,14,ok
1782157000717,60.1949864,11.096223,13.601,1.2920388,0,14,ok
1782157002698,60.1949758,11.09625,13.115,1.2490879,0,14,ok
1782157004702,60.1949749,11.09628,13.449,1.371145,0,14,ok
1782157006799,60.1949808,11.0963358,14.839,1.4396788,0,14,ok
1782157008838,60.1949847,11.0964065,15.448,1.4678783,0,14,ok
1782157011018,60.1949882,11.0964869,15.069,1.4377995,0,14,ok
1782157012907,60.194988,11.0965484,14.902,1.4609469,0,14,ok
1782157014738,60.194962,11.0966139,14.202,1.4242721,0,14,ok
1782157016958,60.1949431,11.0966703,13.651,1.4020687,0,14,ok
1782157018968,60.1949196,11.0966833,13.321,1.3413966,0,14,ok
1782157020971,60.1948759,11.0967472,12.798,1.3951693,0,14,ok
1782157022944,60.194845,11.0967825,11.742,1.2303572,0,14,ok
1782157024919,60.1948288,11.0968139,10.644,1.1463822,0,14,ok
1782157027001,60.1948109,11.096837,10.531,1.0666943,0,14,ok
